   3.0000000e+00   6.0000000e+00   9.0000000e+00   1.2000000e+01   1.5000000e+01
   1.4100000e+01   2.7500000e+01   4.0800000e+01   5.4300000e+01   6.7800000e+01
   3.0000000e+00   6.0000000e+00   9.0000000e+00   1.2000000e+01   1.5000000e+01
   1.3600000e+01   2.7200000e+01   4.0900000e+01   5.4500000e+01   6.8100000e+01
